STRUCTURE_NUMBER_008,YEAR_BUILT_027,YEAR_RECONSTRUCTED_106,HISTORY_037,SERVICE_ON_042A,ROUTE_PREFIX_005B,LOCATION_009,FED_AGENCY,LAT_016,LONG_017
000000000038674,1974,0.0,5,5,3,'.2MI.S.PHILMONT  3260H10',N,40074251,75004972
000000000038675,1974,0.0,5,5,3,'1MI.SOUTH PHILMONT3260H10',N,40074914,75004693
000000000038676,1989,0.0,5,5,3,'VINE STRRET EXWY. 3590D07',N,39572826,75094439
000000000038677,1895,1958.0,5,5,3,'CENTER CITY       3590E07',N,39573500,75094200
000000000038678,1921,1971.0,5,5,3,'NORTH PHILADELPHIA3590F02',N,39593668,75091638
000000000038680,1858,1958.0,5,5,3,'NORTH PHILADELPHIA 3480F8',N,40005400,75090000
000000000038682,1961,0.0,5,5,3,'@ ROOSEVELT BLVD.3480G07',N,40011089,75085589
000000000038685,1963,0.0,5,5,3,'CHELTENHAM AVENUE 3480J01',N,40034245,75081242
000000000038686,1959,1989.0,5,1,1,'VINE ST.INTERCH.  3590B07',N,39573573,75104513
000000000038688,1989,0.0,5,1,1,'I-76 AT VINE STR.3590A06',N,39574240,75105660
000000000038692,1959,1989.0,5,5,3,'17TH & VINE      3590 D07',N,39573064,75100201
000000000038693,1989,0.0,5,5,3,'VINE STREET EXWY 3590E07',N,39572732,75093698
000000000038694,1990,0.0,5,5,3,'VINE STREET EXWY 3590E07',N,39572661,75093123
000000000038695,1990,0.0,5,5,3,'VINE STREET EXWY 3590E07',N,39572589,75092565
000000000038696,1990,0.0,5,5,3,'VINE ST EXPRESSWAY3590F07',N,39572500,75091900
000000000038703,1989,0.0,5,1,1,'VINE ST.INTERCH.  3590G07',N,39572758,75085694
000000000038708,1971,0.0,5,1,3,'ENTERPRISE AVE.   3699F09',N,39531040,75125420
000000000038709,1971,0.0,5,1,3,'ENTERPRISE AVE.  3699 F09',N,39531200,75130000
000000000038710,1971,1986.0,5,1,3,'SB.ENTERPRISE EXIT3699F09',N,39531008,75124092
000000000038711,1984,0.0,5,1,3,'S.GIRARD PT.BRG. 3699C08',N,39533443,75140524
000000000038712,1984,0.0,5,1,3,'INTERSECT.PENROSE 3699E08',N,39533200,75132000
000000000038713,1983,0.0,5,1,3,'S. OF PLATT BRG.  3699E08',N,39533404,75132720
000000000038714,1985,0.0,5,5,3,'NORTH PLATT BRG.  3699E08',N,39532200,75131300
000000000038715,1985,0.0,5,1,3,'NORTH PLATT BRG. 3699E08',N,39533600,75133000
000000000038716,1984,0.0,5,1,3,'S.GIRARD PT.BRG.  3699C08',N,39533130,75140740
000000000038718,1969,0.0,5,1,3,'BROAD ST.INTERCH. 3700C07',N,39535600,75102400
000000000038719,1969,0.0,5,1,3,'BROAD ST.INTERCH. 3700C07',N,39535680,75102282
000000000038720,1930,0.0,5,5,3,'.2MI.N.OLNEY AVE. 3481B05',N,40021154,75064727
000000000038721,1968,0.0,5,5,3,'1MI.N.OLNEY AVE.  3481C04',N,40022753,75062604
000000000038722,1960,1979.0,5,5,3,'1.1MI.S.WELSH RD. 3372A07',N,40050981,75033600
000000000038724,1901,2016.0,1,1,3,'WEST TRAIN STATION3481B04',N,40023172,75064610
000000000038730,1966,0.0,5,5,3,'.6MI.S.ROOSEVELT  3481C07',N,40012253,75064110
000000000038733,1995,0.0,5,5,3,'BW10/1TH ST 3480G09',N,40003066,75084358
000000000038737,1916,1988.0,5,5,3,'AT FRANKFORD AVE. 3481F10',N,40002148,75053451
000000000038742,1896,1974.0,5,5,3,'HOLMESBURG PRISON 3482G05',N,40021356,75011796
000000000038744,1964,0.0,5,5,3,'ACADEMY RD.EXT. 3482K03',N,40025618,75000732
000000000038752,1949,0.0,2,5,3,'S.WYOMING AVENUE 3481E08',N,40005708,75054930
000000000038756,1967,0.0,5,5,3,'STATE/PRISON RD.3482H05',N,40015958,75010523
000000000038758,1969,0.0,5,5,3,'PHILA-BUCKS LINE  3483C02',N,40031374,74585583
000000000038760,1970,0.0,5,5,3,'FRANKFORD ARSENAL 3481K10',N,40001807,75040321
000000000038765,1969,0.0,5,5,3,'2MILES S.WELSH RD.3372C08',N,40043596,75024019
000000000038766,1953,1987.0,2,5,3,'NEAR ASHTON ROAD  3482G01',N,40034057,75011419
000000000038767,1967,0.0,5,5,3,'.2MI.SE.WELSH RD. 3372F10',N,40035648,75013175
000000000038769,1968,0.0,5,5,3,'AT ALBURGER AVENUE3372C06',N,40053033,75025054
000000000038773,1965,0.0,5,1,3,'I-95 & ACADEMY RD.3483A03',N,40025265,75595807
000000000038775,1960,2002.0,5,5,3,'NEAR COMLY ROAD  3373C06',N,40052108,74590594
000000000038777,1960,0.0,5,5,3,'NEAR NEWBERRY ROAD3373C06',N,40053090,74585575
000000000038779,1905,2003.0,5,5,3,'NEAR DUNGAN ROAD 3371K09',N,40040835,75040439
000000000038780,1930,0.0,5,5,3,'.5MI.S.ROOSEVELT  3482D02',N,40030923,75022097
000000000038781,1930,0.0,5,5,3,'.7MI.N.FRANKFORD  3482E03',N,40025673,75015782
000000000038786,1959,0.0,5,5,3,'NEAR FRANKFORD AV.3373C10',N,40035572,74585620
000000000038788,1965,1994.0,5,5,3,'FRANKLIN MILLS MAL3373E07',N,40051401,74581719
000000000038790,1963,0.0,5,5,3,'BUCKS COUNTY LINE 3373G05',N,40054860,74573109
000000000038791,1918,0.0,2,5,3,'NR.WINDCHESTERAVE.3482E01',N,40032845,75021144
000000000038793,1921,0.0,1,5,3,'NEAR LONGFORD RD  3482G01',N,40032320,75012448
000000000038794,1965,0.0,5,5,3,'PHILADELPHIA   3483A03',N,40025536,74595290
000000000038799,1964,0.0,5,5,3,'.5MI.EAST ROUTE 1 3372H09',N,40042735,75010115
000000000038800,1964,0.0,5,5,3,'500FT.ASHTON RD  3372J09',N,40041601,75004032
000000000038801,1963,0.0,5,5,3,'.5MI.N.FRANKFORD 3373A10',N,40035086,74595416
000000000038802,1963,0.0,5,5,3,'.25MI.N.FRANKFORD 3483A01',N,40034444,74594283
000000000038805,1964,0.0,5,1,3,'.3MI.WEST OF US-1 3372K03',N,40063985,75000197
000000000038824,1956,1993.0,5,5,3,'NR.BETSY ROSS INTE3591G02',N,39593721,75045011
000000000038829,1918,0.0,5,5,3,'NEAR ALLEGHENY AVE3590H01',N,39595648,75081926
000000000038830,1922,1983.0,5,5,3,'S.TIOGA ST;N.PHILA3480H10',N,40001350,75081544
000000000038831,1917,0.0,5,5,3,'5TH STREET  3480J08',N,40005760,75080590
000000000038833,1925,0.0,5,5,3,'ALLEGHENY AVE;6TH  3590H1',N,40000073,75082588
000000000038834,1925,0.0,5,5,3,'BTWN.33RD;31TH STS.3590A4',N,39583005,75111336
000000000038838,1903,0.0,5,5,3,'NR.HUNTING PARK AV3481F10',N,40001939,75053311
000000000038842,1968,2014.0,5,1,3,'NR.DELAWARE EXPWY 3591A05',N,39582158,75072305
000000000038843,1969,2014.0,5,1,3,'NR.DELAWARE EXPY. 3591A05',N,39582200,75071900
000000000038846,1968,0.0,5,1,3,'NR.DELAWARE AVE.3591A05',N,39582010,75072590
000000000038857,1909,0.0,5,5,3,'NEAR 31ST ST.    3590A03',N,39585583,75110587
000000000038889,1969,0.0,5,5,3,'N.PHILA.NAVY YARD 3700B07',N,39540077,75103103
000000000038898,1974,0.0,5,5,3,'SW.PHILA/DARBY TWP3698K07',N,39535505,75151777
000000000038899,1915,0.0,5,1,3,'DRINAGE CANAL    3698K07',N,39534797,75150307
000000000038900,1974,0.0,5,5,3,'SEPTA & 84TH ST. 3699A08',N,39533465,75143823
000000000038904,1896,1918.0,2,5,3,'GRAYS FERRY AVE. 3589J10',N,39562111,75115351
000000000038905,1930,0.0,5,5,3,'GRAYS FERRY AVE. 3589J10',N,39562911,75115114
000000000038906,1929,1985.0,1,5,3,'UNIVERSITY AVE.   3589J10',N,39563554,75114759
000000000038915,1910,0.0,5,5,3,'KINGSESSING PARK 3699C02',N,39553880,75141158
000000000038916,1913,0.0,2,5,3,'NR.GLENMORE AVENUE3699C03',N,39552640,75135680
000000000038917,1984,0.0,5,5,3,'NR.EASTWICK AVENUE3699E03',N,39551021,75131852
000000000038919,1896,0.0,3,5,3,'FAIRMOUNT PARK   3589F02',N,39593686,75130392
000000000038921,1892,1990.0,5,5,3,'CENTER CITY PHILA. 3590A8',N,39570555,75105446
000000000038938,1912,1957.0,5,5,3,'1MI.W.CITY HALL  3590A08',N,39571200,75110000
000000000038939,1901,0.0,5,5,3,'1MI.W.CITY HALL   3590B08',N,39571200,75110000
000000000038940,1864,0.0,5,5,3,'.8MI.W.CITY HALL  3590B08',N,39571002,75104502
000000000038941,1975,0.0,5,5,3,'PENNS LAND TUN.3590H09',N,39565319,75083109
000000000038942,1975,0.0,5,5,3,'FRONT;DELAWARE AVE.3590H9',N,39565310,75082970
000000000038943,1918,0.0,5,5,3,'.1MI SE.29TH ST.  3590B03',N,39590890,75104640
000000000038951,1888,,1,5,3,'GUSTINE LAKE INTER3479G08',N,40005355,75122394
000000000038954,1928,0.0,2,5,3,'ROXBOROUGH        3479G08',N,40010115,75124100
000000000038955,1955,0.0,2,5,3,'.9MI.SE.CITY     3479 B01',N,40034298,75141770
000000000038958,1932,0.0,5,5,3,'30TH STREET STA.  3590A08',N,39571693,75105562
000000000038961,2004,0.0,5,5,3,'GLENWOOD & SEDGLEY3590A03',N,39572400,75104800
000000000038963,1915,0.0,5,5,3,'ISLAND;DRAINAGE CN3699B07',N,39535446,75141825
000000000038964,1985,0.0,5,5,3,'AIRPORT HIGH SPEED3699B07',N,39535759,75141921
000000000038968,1964,0.0,5,5,3,'N.30TH ST.STATION 3590A06',N,39574848,75111240
000000000038970,1964,0.0,5,5,3,'NR.EXPWAY.& 31 ST.3590A06',N,39574990,75110609
000000000038971,1958,,5,1,3,'SPRING GARDEN INCH3590A08',N,39575034,75110458
000000000038972,1966,,5,5,3,'NEAR ART MUSEUM  3590A06',N,39575160,75110078
000000000038973,1965,1981.0,5,5,3,'PHILA.ART MUSEUM  3590A06',N,39574998,75105125
000000000038975,1924,2012.0,5,5,3,'SW.PHILA   3699B01',N,39560056,75142469
000000000038976,1924,0.0,2,5,3,'SW.PHILA    3699-C01',N,39560194,75141201
000000000038977,1908,0.0,2,5,3,'S.BALTIMORE AVE. 3589 B09',N,39562400,75142400
000000000038978,1917,0.0,5,5,3,'S.BALTIMORE AVE. 3589D09',N,39564637,75134182
000000000038987,1983,2019.0,5,5,3,'NEAR JERRYS CORNER3699H03',N,39550680,75122350
000000000038992,1960,0.0,5,5,3,'NEAR 24TH STREET  3699K03',N,39551777,75112571
000000000038996,1983,0.0,5,5,3,'NEAR 60TH STREET  3699E02',N,39553795,75132353
000000000038997,1902,2005.0,5,5,3,'NXT TO BARTRAMS PK3699F01',N,39555900,75125600
000000000038998,1923,0.0,2,5,3,'49TH S.WOODLAND  3589 G10',N,39562100,75123800
000000000038999,1976,0.0,5,5,3,'.5MI.W.OF I-676   3589H10',N,39562800,75122100
000000000039000,1906,0.0,2,1,3,'SW.PHILA    3699A2',N,39554658,75143813
000000000039001,1926,0.0,5,4,3,'SW.PHILADELPHIA   3699A02',N,39554623,75143618
000000000039003,1983,0.0,5,5,3,'NEAR 58TH STREET  3699E02',N,39553256,75131510
000000000039004,1930,0.0,5,5,3,'30TH STR.STATION W3590A08',N,39571600,75105200
000000000039005,1932,0.0,5,5,3,'30TH;MARKET ST    3590A08',N,39571800,75110000
000000000039006,1989,0.0,5,1,3,'VINE STR.EXPWAY.  3590D07',N,39572900,75095600
000000000039007,1990,0.0,5,1,3,'VINE STREET EXWY. 3590D07',N,39573000,75100000
000000000039009,1955,0.0,5,5,3,'NR.30TH STR.STA.  3590A08',N,39572000,75111300
000000000039011,1955,2021.0,5,5,3,'W.OF 30TH ST.STA. 3590A07',N,39572000,75111300
000000000039012,1989,0.0,5,5,3,'VINE ST.EXPRESSWAY3590D07',N,39572914,75095078
000000000039014,1957,2018.0,5,5,3,'IN CENTER CITY 3590 B08',N,39571718,75102948
000000000039015,1957,2018.0,5,5,3,'IN CENTER CITY   3590B08',N,39571789,75103516
000000000039016,1957,2018.0,5,5,3,'IN CENTER CITY   3590B08',N,39571842,75103931
000000000039017,1959,2009.0,5,5,3,'30TH STREET STA. 3590B08',N,39571947,75104774
000000000039018,1933,1956.0,5,5,3,'E.SIDE OF 30TH ST.3590A08',N,39572112,75105033
000000000039022,1932,1958.0,5,5,3,'NE.CORNER 30TH ST.3590A08',N,39572259,75104984
000000000039023,1927,2013.0,5,5,3,'N.SIDE 30TH ST.STA3590A07',N,39572500,75105400
000000000039025,1933,0.0,5,5,3,'W.SIDE 30TH ST.STA3590A07',N,39572400,75110000
000000000039028,1931,1996.0,5,5,3,'SCHYKL;JFK BLVD.  3590A08',N,39571852,75105133
000000000039030,1930,2011.0,5,5,3,'N.HUNTING PARK AVE3480B09',N,40002637,75104582
000000000039032,1960,2011.0,5,5,3,'ROOSEVELT BLVD.   3480A09',N,40004226,75105596
000000000039033,1931,2011.0,1,5,3,'FAIRMOUNT PARK    3479J07',N,40012760,75114597
000000000039034,1957,2012.0,5,5,3,'WEST RIDGE AVE.  3479 G05',N,40020728,75123196
000000000039035,1958,0.0,5,5,3,'WEST VALLEY AVE. 3479 F04',N,40023627,75130295
000000000039039,1957,0.0,5,5,3,'.1MI.NW.HUNTING PK.3480D9',N,40003000,75102200
000000000039042,1960,,5,5,3,'ROOSEVELT BLVD.  3480C08',N,40010374,75102064
000000000039043,1916,1985.0,5,5,3,'NEAR QUEEN LANE   3480B07',N,40012126,75104134
000000000039049,1929,0.0,5,5,3,'.3MI W.RISING SUN 3481A05',N,40020636,75071226
000000000039050,1960,0.0,5,5,3,'HUNTING PARK AVE.3480E07',N,40005831,75091619
000000000039051,1914,0.0,5,5,3,'AT WINDRIM AVE.  3480E07',N,40012387,75094211
000000000039055,1955,1990.0,5,5,3,'INT.WEST OF I-76  3479H09',N,40004242,75121837
000000000039060,1955,2002.0,5,5,3,'EAST OF I-76    3479 G09',N,40004248,75122113
000000000039064,1914,0.0,5,5,3,'NEAR ROBERTS AVE. 3480E07',N,40011667,75093852
000000000039068,1885,2008.0,5,5,3,'CHESTNUT HILL     3369J10',N,40035828,75114653
000000000039071,1959,1987.0,5,5,3,'AT ROOSEVELT BLVD 3480D08',N,40010433,75095886
000000000039073,1901,0.0,5,5,3,'.5MI. S.WAYNE AVE.3480B06',N,40013440,75103980
000000000039074,1907,,2,5,3,'CHESTNUT HILL    3479 H05',N,40015410,75120121
000000000039075,1949,1990.0,5,5,3,'FAIRMOUNT PARK E. 3479K05',N,40015858,75111627
000000000039076,1900,1992.0,5,5,3,'SOUTH WAYNE AVE.  3480A05',N,40020089,75110834
000000000039077,1894,1983.0,5,5,3,'WAYNE;WASHINGTON  3479K05',N,40021212,75111787
000000000039080,1939,1976.0,2,5,3,'.3MI.NE.GERMANTOWN3369K10',N,40034899,75111462
000000000039081,1939,1976.0,5,5,3,'.3MI.NE.GERMANTOWN3370A10',N,40035014,75111339
000000000039092,1985,0.0,5,1,3,'N.PLATT BRIDGE    3699D08',N,39532790,75134429
000000000039093,1926,,2,5,5,'N of Venango Street 29A02',N,40001872,75075484
000000000039094,1964,0.0,5,5,5,'S.CLEARFIELD ST.   29A04',N,39594860,75080133
000000000039095,1926,0.0,5,5,5,'at Luzerne Steet    29A01',N,40004088,75075003
000000000039097,1916,0.0,2,5,5,"'Cambria & ""A"" Sts - 29A05'",N,39593690,75074273
000000000039098,1930,0.0,5,5,5,'W of 5th Street     18A13',N,40010593,75080912
000000000039099,1960,,5,5,5,'East of Henry Ave 3480-B8',N,40005217,75104172
000000000039100,1985,0.0,5,5,5,'N of Cambria Street 29A04',N,39594128,75074824
000000000039101,1908,1988.0,5,5,5,'N of Venango Street 29A02',N,40001852,75074021
000000000039103,1883,1983.0,5,5,5,'E of Morris Street  17D11',N,40014258,75104358
000000000039104,1907,0.0,2,5,5,'AT 2ND STREET',N,40011926,75074086
000000000039105,1929,0.0,5,5,5,'W of Wissahickon 17D13',N,40005723,75103180
000000000039106,1898,1964.0,5,5,5,'N. of Callowhill   28F11',N,39573818,75094883
000000000039107,1968,0.0,5,5,5,'N.CALLOWHILL ST.   28F11',N,39573877,75095436
000000000039108,1957,,5,5,5,'N of Market Street 28F12',N,39571444,75095959
000000000039109,1898,1970.0,5,5,5,'28F11',N,39573937,75100004
000000000039110,1988,,5,5,5,'at Indiana Avenue  3590E1',N,39595661,75093088
000000000039111,1957,,5,5,5,'N of Market Street  28E12',N,39571537,75100533
000000000039112,1898,1974.0,5,5,5,'N.CALLOWHILL ST.   28F10',N,39574008,75100583
000000000039113,1957,,5,5,5,'N of Market Street  28E12',N,39571608,75101105
000000000039114,1898,1967.0,5,5,5,'N.CALLOWHILL ST.   28E10',N,39574076,75101150
000000000039117,1925,1993.0,5,5,5,'W. of Cresson St  3479-J9',N,40004355,75113947
000000000039118,1886,1961.0,4,5,5,'CEMETERY AVENUE  3699-C2',N,39554331,75140275
000000000039119,1957,,5,5,5,'BTWN.18TH & 19TH   28E12',N,39571692,75101668
000000000039120,1922,1988.0,5,5,5,'S of Stenton Avenue 16K02',N,40044670,75121452
000000000039121,1993,0.0,5,5,5,'N of Allegheny Ave  28E02',N,40001879,75101228
000000000039122,1930,0.0,5,5,5,"'W of ""G"" Street     29C01'",N,40004608,75070371
000000000039123,1908,0.0,2,5,5,'at 2nd Street      28A01',N,40005180,75074780
000000000039124,1960,,5,5,5,'SCOTTS LANE        28C01',N,40003671,75110851
000000000039125,1898,1964.0,5,5,5,'N.CALLOWHILL ST.   28E10',N,39574149,75101707
000000000039126,1917,1982.0,2,5,5,'W of Pulaski Avenue 17D11',N,40014737,75105116
000000000039127,1929,,5,5,5,'MANAYUNK 3479-D6',N,40014431,75135068
000000000039129,1899,1958.0,5,5,5,'N.CALLOWHILL ST.   28E10',N,39574323,75102378
000000000039131,1958,2018.0,5,5,5,'S of B Frank.Pkwy3590-B07',N,39573563,75103143
000000000039133,1918,1952.0,5,5,5,'200 W of 34th   3589-J10',N,39561824,75115856
000000000039134,1918,1996.0,5,5,5,'E. of 22nd Street   28D06',N,39591453,75103670
000000000039135,1911,0.0,2,5,5,'N of Hunting Park A 28E02',N,40003122,75102243
000000000039136,1915,0.0,2,5,5,'E.WHITAKER AVENUE  29C02',N,40003571,75071098
000000000039137,1985,,4,5,5,'NW of Allens Lane',N,40031748,75121729
000000000039139,1931,,5,5,5,'btw Market & Chesnt 28C12',N,39571440,75110095
000000000039140,1895,1986.0,2,5,5,'Falls Bridge   3479-J9',N,40003042,75115053
000000000039141,1928,0.0,1,5,5,'W of Main Street 16G12',N,40013630,75133851
000000000039142,1917,0.0,2,5,5,'S. of I-95          37D09',N,39535487,75102980
000000000039143,1960,0.0,5,5,5,'W of Springfield Ave16J05',N,40033641,75123654
000000000039144,1801,0.0,2,5,5,'W of Ramona Street  18E13',N,40011512,75061212
000000000039145,1908,0.0,2,5,5,'E of 7th Street',N,40013414,75080788
000000000039146,1957,0.0,5,5,5,'E of Olney Avenue 18D11',N,40015190,75063964
000000000039148,1992,0.0,5,5,5,'S of Woodland Ave - 36J01',N,39563299,75123563
000000000039149,1914,0.0,5,5,5,'N of Venango St  29D03',N,40001295,75065039
000000000039150,1912,,5,5,5,'at 15th Street 3590-E1',N,39594560,75092231
000000000039151,1921,2001.0,5,5,5,'N of Coulter Street 17D11',N,40013749,75104040
000000000039152,1928,0.0,5,5,5,'S of Eastwick Ave - 36H04',N,39552199,75131067
000000000039153,1910,0.0,2,5,5,'S of Baltimore - 27F13',N,39564698,75134852
000000000039154,1909,0.0,5,5,5,'W. of Castor Avenue 18F13',N,40010557,75055276
000000000039156,1926,0.0,4,5,5,'N of LancasterAve 3589-B3',N,39585735,75141931
000000000039157,1977,0.0,5,5,5,'S of Paschall Ave.  36H02',N,39560522,75130130
000000000039158,1982,0.0,5,5,5,'S of Woodland Ave.  36G03',N,39555127,75132194
000000000039159,1966,0.0,5,5,5,'S of Eastwick Ave.  36J03',N,39555865,75124547
000000000039160,1961,0.0,5,5,5,'S. of Comley Road  10A13',N,40052544,74593983
000000000039161,1892,1979.0,5,5,5,'NE of Hunting Park  29G02',N,40002843,75053335
000000000039163,1962,,5,5,5,'W of Waldemire      20C03',N,40042820,74590563
000000000039165,1909,0.0,5,5,5,'E. of Ramona St.    18F13',N,40010657,75060049
000000000039166,1909,0.0,2,5,5,'N of Wayne Ave   17B09',N,40022040,75112148
000000000039167,1961,,5,5,5,'S of Cayuga Street  17J13',N,40011037,75084966
000000000039168,1910,0.0,2,5,5,'S of Paschall Ave   36G04',N,39553583,75134316
000000000039169,1997,0.0,5,5,5,'S of Paschall Ave   36F04',N,39553288,75134727
000000000039170,1915,0.0,5,5,5,'at 7th Street      28J03',N,40000477,75083068
000000000039171,1919,1969.0,2,5,5,'at Nineteenth St  3590-D1',N,39593839,75094932
000000000039172,1977,0.0,5,5,5,'S of Bloomfield Rd 08K13',N,40052472,75040984
000000000039173,1931,,2,5,5,'BTWN 26TH & 27TH   28D09',N,39580835,75105373
000000000039174,1949,0.0,5,5,5,'S.PASCHALL AVE  3669-B3',N,39550839,75142220
000000000039175,1907,2017.0,5,5,5,'W of Seventh St     28J03',N,40000953,75083447
000000000039176,1883,2015.0,5,5,5,'N of St. Martins Ln 16K04',N,40035832,75121907
000000000039177,1915,,5,1,8,'WISSAHICKON CREEK  16H06',N,40031944,75130390
000000000039178,1901,1915.0,2,5,5,'S of Paschall Avenu 36E05',N,39550442,75142784
000000000039179,1913,0.0,2,5,5,'S of Paschell Ave  36E05',N,39550086,75143280
000000000039180,1957,1999.0,5,1,1,'PASSYUNK OVERPASS  37B05',N,39551812,75112700
000000000039181,1957,2000.0,5,1,1,'PASSYUNK AVE OVPAS 37B05',N,39551700,75112200
000000000039182,1957,1999.0,5,1,1,'MOYAMENSING OVPASS 37D06',N,39544800,75105700
000000000039183,1957,1999.0,5,1,1,'RAMP M             37D06',N,39544500,75105412
000000000039184,1957,1986.0,5,1,1,'MOYAMENSING OVPASS 37D06',N,39544787,75105300
000000000039185,1957,1995.0,5,1,1,'RAMP K-L           37D06',N,39544300,75102600
000000000039186,1957,1995.0,5,1,1,'BROAD ST OVERPASS  37E06',N,39544500,75102100
000000000039187,1957,1995.0,5,1,1,'TENTH ST.OVERPASS  37F06',N,39544100,75095600
000000000039188,1957,1995.0,5,1,1,'SEVENTH OVERPASS   37G07',N,39543900,75093900
000000000039189,1957,1995.0,5,1,1,'RANDOLPH OVERPASS  37G06',N,39543800,75093200
000000000039190,1957,2009.0,2,1,1,'GLOUCESTER CITY',N,39541883,75074620
000000000039192,1942,0.0,5,5,5,'E of 49th Street - 36J01',N,39563587,75125399
000000000039194,1918,0.0,5,5,5,'W of 66th Street - 27B06',N,39585987,75152879
000000000039196,1994,0.0,5,5,5,'At 60th Street  - 36G03',N,39554907,75133935
000000000039197,1965,,5,5,5,'W of Waldemire Dr   20B01',N,40045653,74585711
000000000039198,1975,0.0,4,1,3,'RICHMOND ST OVRPS  29J04',N,39593587,75044799
000000000039199,1976,0.0,4,1,3,'PENNSAUKEN',N,39590600,75040599
000000000039200,1894,1942.0,5,5,5,'S of Chester Ave - 36J01',N,39563649,75125658
000000000039201,1931,0.0,2,5,5,'N of Indiana Ave - 29A04',N,39594523,75075484
000000000039202,1985,0.0,5,5,5,"'""B""& Somerset Sts.3590-K2'",N,39593090,75073638
000000000039203,1979,0.0,5,5,8,'S of Wises Mill Rd 16H06',N,40032771,75131055
000000000039204,1892,1999.0,2,5,5,'EAST OF 32ND STR.  28C07',N,39585160,75111212
000000000039205,1958,0.0,5,5,5,'E of Ashfield Lane 20B03',N,40042208,74591607
000000000039206,1915,0.0,2,5,5,'E of Canoe House    37D08',N,39541427,75105004
000000000039207,1979,0.0,5,1,8,'W of Forbidden Drive16H06',N,40032766,75131271
000000000039209,1905,1989.0,5,5,5,'S of Baltimore - 27E13',N,39564344,75141283
000000000039210,1907,1964.0,5,5,5,'N of Algon Avenue  19B03',N,40043395,75031728
000000000039211,1922,1967.0,5,5,5,'West of 30th St.  28C08',N,39582479,75111070
000000000039212,1883,1987.0,5,5,5,'S of Stenton Avenue 16K02',N,40044994,75121924
000000000039213,1915,0.0,2,5,8,'S of North Drive    37D08',N,39541079,75104367
000000000039214,1932,0.0,5,5,5,'W of Cobbs Crk Pkwy.27G13',N,39562422,75142371
000000000039215,1905,0.0,2,1,5,'W. of Trevose Avenue',N,40074548,75003276
000000000039216,1951,,5,5,5,'E. of Castor Ave.   29F01',N,40005321,75053984
000000000039217,1961,,5,5,5,'S of Cayuga Street  17H13',N,40011196,75090212
000000000039218,1820,0.0,5,1,5,'SW of Germantown Ave16G02',N,40044534,75133174
000000000039219,1915,0.0,5,5,5,'NW of Center Drive  37C08',N,39540490,75110042
000000000039220,1939,1993.0,5,5,4,'W of State Road     19J09',N,40021715,75004535
000000000039221,1979,,5,5,5,"'E. of ""H"" Street  18E13'",N,40010969,75062355
000000000039222,1960,,5,5,5,'S of Cayauga Street 17H13',N,40011272,75090778
000000000039223,1915,0.0,5,5,5,'S of Bridge 350     37C09',N,39540036,75110059
000000000039225,1894,1979.0,5,5,5,'over Shurs Lane  16J02',N,40012843,75125155
000000000039226,1915,,4,5,5,'SSE of Bridge 351   37C09',N,39535451,75105963
000000000039227,1929,0.0,5,5,5,'N of Sandyford Ave  19D08',N,40024978,75024283
000000000039228,1996,0.0,5,5,5,'W of State Rd   3483 A3',N,40024997,74594668
000000000039229,1974,0.0,5,5,5,'W of West River Dr 28A04',N,39594738,75114762
000000000039231,1897,1998.0,5,5,5,'STRAWBERRY MANSION 3589J1',N,39594326,75113795
000000000039232,1885,1960.0,1,5,5,'MANAYUNK CANAL   3479-C5',N,40015321,75140133
000000000039233,1876,0.0,5,5,5,'W.WEST RIVER DRIVE 28A04',N,39594848,75115171
000000000039234,1993,0.0,5,1,5,'N of Grant Avenue  19J03',N,40042272,75004378
000000000039235,1908,0.0,2,5,5,'over Midvale Avenue 28B01',N,40004238,75113424
000000000039236,1999,0.0,5,5,5,'at Longshore Avenue 18G06',N,40032597,75053652
000000000039237,1876,0.0,5,5,5,'W.BELMONT AVE.     27H05',N,39592480,75131224
000000000039238,1964,0.0,5,5,5,'W of State Road     19J10',N,40021278,75004200
000000000039239,1906,0.0,1,5,5,'E of Anderson Street17A02',N,40044008,75120792
000000000039241,1853,0.0,5,1,5,'E of Mechanicsville 10E10',N,40062954,74575571
000000000039242,1975,0.0,5,5,5,'W of London Road    10A07',N,40071632,74594956
000000000039243,1932,2001.0,2,5,5,'E of Germantown Ave 17B05',N,40035378,75112605
000000000039244,1996,0.0,5,1,5,'1 MI NW RTE 1 ADC 3372-K2',N,40065328,75001943
000000000039245,1960,0.0,5,5,5,'E of Verree Road    09B13',N,40052125,75032375
000000000039246,1980,,5,5,5,'S of Lindbergh Blv 36F07',N,39543276,75134512
000000000039247,1964,0.0,5,5,5,'N of Rhawn St       18H02',N,40044596,75045865
